VaccDscaff1-augustus-gene-0.27	3234
VaccDscaff1-augustus-gene-0.30	364
VaccDscaff1-augustus-gene-1.24	1
VaccDscaff1-augustus-gene-1.25	0
VaccDscaff1-augustus-gene-1.27	0
VaccDscaff1-augustus-gene-1.28	5
VaccDscaff1-augustus-gene-10.38	0
VaccDscaff1-augustus-gene-10.40	0
VaccDscaff1-augustus-gene-10.41	0
VaccDscaff1-augustus-gene-100.21	0
VaccDscaff1-augustus-gene-100.23	1
VaccDscaff1-augustus-gene-100.24	6
VaccDscaff1-augustus-gene-100.26	0
VaccDscaff1-augustus-gene-101.18	0
VaccDscaff1-augustus-gene-102.21	0
VaccDscaff1-augustus-gene-102.22	0
VaccDscaff1-augustus-gene-103.20	54
VaccDscaff1-augustus-gene-104.11	2
VaccDscaff1-augustus-gene-106.32	0
VaccDscaff1-augustus-gene-107.23	2
VaccDscaff1-augustus-gene-109.25	0
VaccDscaff1-augustus-gene-11.31	4
VaccDscaff1-augustus-gene-11.36	0
VaccDscaff1-augustus-gene-11.37	0
VaccDscaff1-augustus-gene-11.39	0
VaccDscaff1-augustus-gene-110.30	0
VaccDscaff1-augustus-gene-113.26	0
VaccDscaff1-augustus-gene-115.27	0
VaccDscaff1-augustus-gene-115.28	1
VaccDscaff1-augustus-gene-115.29	0
VaccDscaff1-augustus-gene-115.30	7
VaccDscaff1-augustus-gene-115.31	0
VaccDscaff1-augustus-gene-116.47	0
VaccDscaff1-augustus-gene-116.48	0
VaccDscaff1-augustus-gene-116.49	0
VaccDscaff1-augustus-gene-119.35	0
VaccDscaff1-augustus-gene-12.25	0
VaccDscaff1-augustus-gene-12.26	0
VaccDscaff1-augustus-gene-12.27	0
VaccDscaff1-augustus-gene-12.28	0
VaccDscaff1-augustus-gene-12.29	0
VaccDscaff1-augustus-gene-12.30	0
VaccDscaff1-augustus-gene-12.31	0
VaccDscaff1-augustus-gene-121.27	0
VaccDscaff1-augustus-gene-124.39	0
VaccDscaff1-augustus-gene-124.40	0
VaccDscaff1-augustus-gene-124.43	0
VaccDscaff1-augustus-gene-127.18	0
VaccDscaff1-augustus-gene-128.27	0
VaccDscaff1-augustus-gene-128.28	2
VaccDscaff1-augustus-gene-128.32	0
VaccDscaff1-augustus-gene-128.33	0
VaccDscaff1-augustus-gene-128.35	0
VaccDscaff1-augustus-gene-129.20	0
VaccDscaff1-augustus-gene-129.21	0
VaccDscaff1-augustus-gene-13.27	0
VaccDscaff1-augustus-gene-130.20	0
VaccDscaff1-augustus-gene-131.22	0
VaccDscaff1-augustus-gene-132.20	0
VaccDscaff1-augustus-gene-132.21	0
VaccDscaff1-augustus-gene-134.18	0
VaccDscaff1-augustus-gene-135.23	8
VaccDscaff1-augustus-gene-135.24	0
VaccDscaff1-augustus-gene-137.16	0
VaccDscaff1-augustus-gene-137.17	6
VaccDscaff1-augustus-gene-138.20	821
VaccDscaff1-augustus-gene-138.25	510
VaccDscaff1-augustus-gene-138.28	0
VaccDscaff1-augustus-gene-139.9	0
VaccDscaff1-augustus-gene-14.20	4
VaccDscaff1-augustus-gene-14.21	4
VaccDscaff1-augustus-gene-14.22	4
VaccDscaff1-augustus-gene-14.24	0
VaccDscaff1-augustus-gene-140.18	1428
VaccDscaff1-augustus-gene-140.21	0
VaccDscaff1-augustus-gene-141.11	44
VaccDscaff1-augustus-gene-142.23	0
VaccDscaff1-augustus-gene-143.27	2
VaccDscaff1-augustus-gene-143.28	0
VaccDscaff1-augustus-gene-144.19	0
VaccDscaff1-augustus-gene-144.20	0
VaccDscaff1-augustus-gene-144.21	0
VaccDscaff1-augustus-gene-144.23	0
VaccDscaff1-augustus-gene-144.24	12
VaccDscaff1-augustus-gene-145.14	0
VaccDscaff1-augustus-gene-146.25	11
VaccDscaff1-augustus-gene-146.29	0
VaccDscaff1-augustus-gene-147.21	0
VaccDscaff1-augustus-gene-148.23	4
VaccDscaff1-augustus-gene-148.24	44
VaccDscaff1-augustus-gene-148.25	33
VaccDscaff1-augustus-gene-149.10	86
VaccDscaff1-augustus-gene-15.29	0
VaccDscaff1-augustus-gene-150.12	2
VaccDscaff1-augustus-gene-150.13	0
VaccDscaff1-augustus-gene-150.17	12
VaccDscaff1-augustus-gene-151.18	0
VaccDscaff1-augustus-gene-151.20	0
VaccDscaff1-augustus-gene-151.21	4
VaccDscaff1-augustus-gene-152.15	0
VaccDscaff1-augustus-gene-152.20	0
VaccDscaff1-augustus-gene-153.12	0
VaccDscaff1-augustus-gene-153.16	1
VaccDscaff1-augustus-gene-154.21	2
VaccDscaff1-augustus-gene-154.22	0
VaccDscaff1-augustus-gene-154.24	0
VaccDscaff1-augustus-gene-155.25	0
VaccDscaff1-augustus-gene-155.27	6
VaccDscaff1-augustus-gene-155.32	0
VaccDscaff1-augustus-gene-158.27	0
VaccDscaff1-augustus-gene-159.15	171
VaccDscaff1-augustus-gene-16.27	0
VaccDscaff1-augustus-gene-16.30	8
VaccDscaff1-augustus-gene-16.36	0
VaccDscaff1-augustus-gene-160.34	0
VaccDscaff1-augustus-gene-160.35	10
VaccDscaff1-augustus-gene-160.36	0
VaccDscaff1-augustus-gene-161.26	0
VaccDscaff1-augustus-gene-161.31	0
VaccDscaff1-augustus-gene-162.24	2
VaccDscaff1-augustus-gene-162.25	0
VaccDscaff1-augustus-gene-162.26	0
VaccDscaff1-augustus-gene-162.27	2
VaccDscaff1-augustus-gene-163.28	0
VaccDscaff1-augustus-gene-163.29	10
VaccDscaff1-augustus-gene-163.30	4
VaccDscaff1-augustus-gene-164.28	0
VaccDscaff1-augustus-gene-165.47	5
VaccDscaff1-augustus-gene-165.48	0
VaccDscaff1-augustus-gene-167.31	2
VaccDscaff1-augustus-gene-167.33	2
VaccDscaff1-augustus-gene-167.35	9
VaccDscaff1-augustus-gene-168.22	0
VaccDscaff1-augustus-gene-169.16	0
VaccDscaff1-augustus-gene-169.17	0
VaccDscaff1-augustus-gene-170.31	14
VaccDscaff1-augustus-gene-171.28	0
VaccDscaff1-augustus-gene-171.29	0
VaccDscaff1-augustus-gene-172.25	0
VaccDscaff1-augustus-gene-172.27	6
VaccDscaff1-augustus-gene-172.29	2
VaccDscaff1-augustus-gene-172.31	0
VaccDscaff1-augustus-gene-172.32	0
VaccDscaff1-augustus-gene-173.28	6
VaccDscaff1-augustus-gene-174.30	0
VaccDscaff1-augustus-gene-174.31	1
VaccDscaff1-augustus-gene-176.29	0
VaccDscaff1-augustus-gene-177.17	2
VaccDscaff1-augustus-gene-177.18	0
VaccDscaff1-augustus-gene-178.22	0
VaccDscaff1-augustus-gene-178.24	0
VaccDscaff1-augustus-gene-18.40	450
VaccDscaff1-augustus-gene-18.42	0
VaccDscaff1-augustus-gene-18.48	0
VaccDscaff1-augustus-gene-18.49	0
VaccDscaff1-augustus-gene-18.51	0
VaccDscaff1-augustus-gene-18.52	5
VaccDscaff1-augustus-gene-182.23	9
VaccDscaff1-augustus-gene-182.24	3
VaccDscaff1-augustus-gene-182.25	0
VaccDscaff1-augustus-gene-183.45	0
VaccDscaff1-augustus-gene-183.46	13168
VaccDscaff1-augustus-gene-183.47	48016
VaccDscaff1-augustus-gene-183.48	166
VaccDscaff1-augustus-gene-183.49	11
VaccDscaff1-augustus-gene-184.13	0
VaccDscaff1-augustus-gene-184.14	0
VaccDscaff1-augustus-gene-185.20	0
VaccDscaff1-augustus-gene-185.22	0
VaccDscaff1-augustus-gene-186.19	0
VaccDscaff1-augustus-gene-187.25	0
VaccDscaff1-augustus-gene-187.26	6
VaccDscaff1-augustus-gene-187.27	0
VaccDscaff1-augustus-gene-187.28	2
VaccDscaff1-augustus-gene-187.29	0
VaccDscaff1-augustus-gene-188.20	0
VaccDscaff1-augustus-gene-188.21	0
VaccDscaff1-augustus-gene-188.22	0
VaccDscaff1-augustus-gene-188.23	2
VaccDscaff1-augustus-gene-188.24	2
VaccDscaff1-augustus-gene-189.18	10
VaccDscaff1-augustus-gene-189.21	3
VaccDscaff1-augustus-gene-19.23	9
VaccDscaff1-augustus-gene-19.24	9
VaccDscaff1-augustus-gene-190.12	0
VaccDscaff1-augustus-gene-190.13	0
VaccDscaff1-augustus-gene-191.20	0
VaccDscaff1-augustus-gene-192.20	0
VaccDscaff1-augustus-gene-192.21	6
VaccDscaff1-augustus-gene-192.22	0
VaccDscaff1-augustus-gene-193.17	0
VaccDscaff1-augustus-gene-193.18	3
VaccDscaff1-augustus-gene-193.19	25
VaccDscaff1-augustus-gene-194.12	2
VaccDscaff1-augustus-gene-195.32	3
VaccDscaff1-augustus-gene-195.33	37
VaccDscaff1-augustus-gene-195.34	0
VaccDscaff1-augustus-gene-195.36	0
VaccDscaff1-augustus-gene-196.35	0
VaccDscaff1-augustus-gene-197.40	0
VaccDscaff1-augustus-gene-197.41	6
VaccDscaff1-augustus-gene-198.25	4
VaccDscaff1-augustus-gene-198.27	0
VaccDscaff1-augustus-gene-199.25	0
VaccDscaff1-augustus-gene-199.26	0
VaccDscaff1-augustus-gene-199.27	258
VaccDscaff1-augustus-gene-199.29	1
VaccDscaff1-augustus-gene-199.30	0
VaccDscaff1-augustus-gene-2.18	4
VaccDscaff1-augustus-gene-2.20	0
VaccDscaff1-augustus-gene-20.21	16
VaccDscaff1-augustus-gene-20.23	0
