VaccDscaff1-augustus-gene-0.27	2289
VaccDscaff1-augustus-gene-0.30	324
VaccDscaff1-augustus-gene-1.24	4
VaccDscaff1-augustus-gene-1.25	0
VaccDscaff1-augustus-gene-1.27	0
VaccDscaff1-augustus-gene-1.28	4
VaccDscaff1-augustus-gene-10.38	0
VaccDscaff1-augustus-gene-10.40	0
VaccDscaff1-augustus-gene-10.41	3
VaccDscaff1-augustus-gene-100.21	0
VaccDscaff1-augustus-gene-100.23	0
VaccDscaff1-augustus-gene-100.24	3
VaccDscaff1-augustus-gene-100.26	0
VaccDscaff1-augustus-gene-101.18	1
VaccDscaff1-augustus-gene-102.21	2
VaccDscaff1-augustus-gene-102.22	0
VaccDscaff1-augustus-gene-103.20	44
VaccDscaff1-augustus-gene-104.11	0
VaccDscaff1-augustus-gene-106.32	0
VaccDscaff1-augustus-gene-107.23	0
VaccDscaff1-augustus-gene-109.25	0
VaccDscaff1-augustus-gene-11.31	6
VaccDscaff1-augustus-gene-11.36	0
VaccDscaff1-augustus-gene-11.37	3
VaccDscaff1-augustus-gene-11.39	0
VaccDscaff1-augustus-gene-110.30	0
VaccDscaff1-augustus-gene-113.26	0
VaccDscaff1-augustus-gene-115.27	0
VaccDscaff1-augustus-gene-115.28	1
VaccDscaff1-augustus-gene-115.29	0
VaccDscaff1-augustus-gene-115.30	12
VaccDscaff1-augustus-gene-115.31	0
VaccDscaff1-augustus-gene-116.47	0
VaccDscaff1-augustus-gene-116.48	0
VaccDscaff1-augustus-gene-116.49	4
VaccDscaff1-augustus-gene-119.35	0
VaccDscaff1-augustus-gene-12.25	0
VaccDscaff1-augustus-gene-12.26	0
VaccDscaff1-augustus-gene-12.27	0
VaccDscaff1-augustus-gene-12.28	0
VaccDscaff1-augustus-gene-12.29	0
VaccDscaff1-augustus-gene-12.30	0
VaccDscaff1-augustus-gene-12.31	0
VaccDscaff1-augustus-gene-121.27	0
VaccDscaff1-augustus-gene-124.39	0
VaccDscaff1-augustus-gene-124.40	0
VaccDscaff1-augustus-gene-124.43	0
VaccDscaff1-augustus-gene-127.18	0
VaccDscaff1-augustus-gene-128.27	10
VaccDscaff1-augustus-gene-128.28	1
VaccDscaff1-augustus-gene-128.32	0
