"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"gene_id"
142.098059022846	-1.70743592967409	0.609993400180791	-2.79910557912273	0.00512443789443379	0.0419907643544796	"VaccDscaff1-augustus-gene-149.10"
246.01021591659	-1.69554845298311	0.43273310984878	-3.91823138649044	8.92010589441812e-05	0.00141211658932403	"VaccDscaff1-augustus-gene-159.15"
26520.2097012639	-1.94518167701303	0.445039060889839	-4.37081112189054	1.23785837275411e-05	0.000254041024869967	"VaccDscaff1-augustus-gene-183.46"
80711.4191244724	-1.66239899559686	0.439214596333856	-3.78493567716778	0.000153748339540629	0.00227884181041348	"VaccDscaff1-augustus-gene-183.47"
617.472881376156	-9.40832174494163	0.842828416598926	-11.162796080022	6.20100589937052e-29	3.30878379489353e-26	"VaccDscaff1-augustus-gene-199.29"
96.2500098783025	-2.24495619031304	0.48831915843893	-4.59731335852103	4.27973710445364e-06	9.90344267206607e-05	"VaccDscaff1-augustus-gene-201.20"
42.7199036855313	-3.71812978484816	0.874094271350072	-4.25369426012296	2.10272355837628e-05	0.000406690946653118	"VaccDscaff1-augustus-gene-251.24"
28.2516273594896	-2.3332184661759	0.686759454796106	-3.3974318808157	0.000680215207359568	0.0080762200863333	"VaccDscaff1-augustus-gene-270.26"
54.6611126833082	-2.7777634213952	0.670675666793854	-4.14173878511832	3.44682770714162e-05	0.00061306223787219	"VaccDscaff1-augustus-gene-293.20"
18.3750795133158	-7.78114221369304	1.42288366045175	-5.46857232953437	4.53674929527283e-08	1.62659497460158e-06	"VaccDscaff1-augustus-gene-337.35"
8.51499193687042	-6.67311987627924	1.59643156552071	-4.18002250795051	2.9148024406933e-05	0.000535226172864958	"VaccDscaff1-augustus-gene-415.45"
9.53715766698893	-3.88340513469776	1.32061362372525	-2.94060659751734	0.00327570269682964	0.0301052676422915	"VaccDscaff1-augustus-gene-445.16"
77.7160604190193	-9.86449336538697	1.30502241069224	-7.55886893938811	4.06589317908337e-14	4.61021462843316e-12	"VaccDscaff1-augustus-gene-56.30"
27.5571088678159	-5.14718519636309	1.05552097313441	-4.87644047571915	1.08017262963278e-06	2.80752032189082e-05	"VaccDscaff1-processed-gene-105.18"
237103.135267734	-3.56657304069933	0.61424810377066	-5.80640464139059	6.38285975794411e-09	2.73108117284486e-07	"VaccDscaff1-processed-gene-112.16"
37.7968416986126	-2.9320299618695	0.985393331073851	-2.97549198823405	0.0029251899100818	0.0275450680804486	"VaccDscaff1-processed-gene-113.6"
38.0199445038851	-2.19515049661762	0.734878511665787	-2.98709305248532	0.00281643982487843	0.0267237716019584	"VaccDscaff1-processed-gene-125.25"
344.48022023331	-11.0486197776828	1.29601664632861	-8.5250600823544	1.52730520040263e-17	3.29861558877435e-15	"VaccDscaff1-processed-gene-144.10"
11.6285395601712	-3.10343296679022	1.02039205255122	-3.04141232679236	0.00235471129325124	0.0229426274340301	"VaccDscaff1-processed-gene-152.2"
502.324913426334	-1.89907742971398	0.464918166058401	-4.08475634715342	4.41230911979015e-05	0.000767167960951826	"VaccDscaff1-processed-gene-183.44"
474.591230625816	-2.7217310587826	0.404458870443383	-6.72931478990418	1.70463911586289e-11	1.21754184409388e-09	"VaccDscaff1-processed-gene-195.15"
25.1213168320114	-8.23472186641602	1.40165256604225	-5.87500930395885	4.22819600696273e-09	1.852848598027e-07	"VaccDscaff1-processed-gene-288.24"
445.196519050579	-3.93317513853035	0.453984297778626	-8.66368100785782	4.56770366411391e-18	1.09035894571519e-15	"VaccDscaff1-processed-gene-293.17"
221.21578607006	-6.32776072263669	1.82072770721675	-3.47540200413031	0.000510088320817809	0.00631242995653253	"VaccDscaff1-processed-gene-302.24"
9.88520035028331	-3.93591791665549	1.37050922671715	-2.87186531832653	0.00408056834844497	0.0354840470661947	"VaccDscaff1-processed-gene-314.11"
27.8780843805724	-2.47530534541449	0.769126690588161	-3.21833239660632	0.00128938300743554	0.0139570325303673	"VaccDscaff1-processed-gene-330.24"
24.8415962582928	-8.21658506070078	1.41717398650531	-5.79786613283987	6.71640300528375e-09	2.86030477281357e-07	"VaccDscaff1-processed-gene-341.3"
208.956334198941	-1.85772472844727	0.508435907641941	-3.65380316481413	0.000258384378377626	0.00354584674169962	"VaccDscaff1-processed-gene-396.10"
474.255539019413	-1.88676592276218	0.435390594870634	-4.33350179124284	1.46756086050779e-05	0.000294518685081111	"VaccDscaff1-processed-gene-396.9"
272.981946460084	-1.9176436113315	0.514232140099645	-3.72913993854976	0.000192134434511585	0.00275767635356739	"VaccDscaff1-processed-gene-397.18"
3.98302811543093	-5.56772936138249	2.03135352988676	-2.74089629375979	0.00612718432885316	0.0486528139035578	"VaccDscaff1-processed-gene-405.1"
10.3002739745105	-3.37031661465672	1.14581874252781	-2.94140468257781	0.00326727379118508	0.0300786841162241	"VaccDscaff1-processed-gene-409.1"
618.491957864062	-2.14775623479687	0.393914033128256	-5.45234760422353	4.97091672695465e-08	1.77524352874825e-06	"VaccDscaff1-processed-gene-412.21"
39.175069014941	-8.87136256302639	1.43544781502823	-6.18020555686443	6.40181908948952e-10	3.31833719775768e-08	"VaccDscaff1-processed-gene-449.14"
44.298746683403	-3.62647635575711	0.787794546733309	-4.60332756909116	4.15793465014933e-06	9.67092954141143e-05	"VaccDscaff1-processed-gene-45.0"
325.788543446329	-11.9307634908184	1.77617714049511	-6.71710226351227	1.85373879520243e-11	1.30350888459544e-09	"VaccDscaff1-processed-gene-452.16"
